模型名称：DUMP 
合约名称：IF1206   
测试时间：2012-05-17 -- 2012-06-08 
测试周期：1分钟 
测试模式：实战模式 
开仓时使用的资金比率：100% 
最大开仓手数：1000 
保证金比率：1% 
单位：300元/点 
手续费：0.06‰ 
---------------------------------- 
  测试天数：		22		  测试周期数：	4540 
  指令总数：		4540		  平均交易周期：1 
  初始资金：		330000		  最终权益：	7380 
  总收益率(盈利/初始资金)：	-97.76%	  盈利：	-322620.06 
  扣除最大盈利后收益率：	-100.87% 
  扣除最大亏损后收益率：	-96.73% 
 
  可靠性(胜率)：	53.85%		  成交额：	5448997376 
  期望收益(平均R乘数)：	0.00R		  总手续费：	326940 
 
  总交易次数：		4540		 
  盈利次数比例：	36.61%		  亏损次数比例：	35.57% 
  平均利润率：		-0.02%		  平均每次盈利：	-71 
  标准离差率：		45046.7%		  标准离差：		428.62 
  多头次数：		2270		  空头次数：		2269 
  多头盈利次数：	820		  空头盈利次数：	842 
 
  盈利次数：		1662		  亏损次数：	1615 
  总盈利：		580020(175.76%)	  总亏损：	-575701(-174.45%) 
  平均盈利率：		1423(0.43%)	  平均亏损率：	-1415(-0.43%) 
  最大盈利额：		10260(43.67%)	  最大亏损额：	-3420(-21.82%) 
  平均盈利周期：	1		  平均亏损周期：	1 
  最大盈利周期：	1		  最大亏损周期：	1 
  最大连续盈利次数：	10		  最大连续亏损次数：	9 
  最大连续盈利：	10260(43.67%)	  最大连续亏损：	-3720(-12.92%) 
 
  空仓总时间：		0		  最长空仓时间：	0 
  空仓时间/总时间：	0.00% 
 
 
开仓时间	开仓价格	交易类型	平仓时间	平仓价格	手数	手续费	盈利	扣除手续费后盈利	总资金	平仓类型
20120529 09:49	2603.2	多头	20120529 09:50	2602.6	1	94	-180	-273.7	120971.6	正常
20120529 09:50	2602.6	空头	20120529 09:51	2602.0	1	94	180	86.3	121057.9	正常
20120529 09:51	2602.0	多头	20120529 09:52	2601.8	1	94	-60	-153.7	120904.3	正常
20120529 09:52	2601.8	空头	20120529 09:53	2603.0	1	94	-360	-453.7	120450.6	正常
20120529 09:53	2603.0	多头	20120529 09:54	2603.6	1	94	180	86.3	120536.9	正常
20120529 09:54	2603.6	空头	20120529 09:55	2601.0	1	94	780	686.3	121223.2	正常
20120529 09:55	2601.0	多头	20120529 09:56	2601.2	1	94	60	-33.7	121189.6	正常
20120529 09:56	2601.2	空头	20120529 09:57	2602.8	1	94	-480	-573.7	120615.9	正常
20120529 09:57	2602.8	多头	20120529 09:58	2602.4	1	94	-120	-213.7	120402.1	正常
20120529 09:58	2602.4	空头	20120529 09:59	2602.4	1	94	0	-93.7	120308.4	正常
20120529 09:59	2602.4	多头	20120529 10:00	2603.2	1	94	240	146.3	120454.8	正常
20120529 10:00	2603.2	空头	20120529 10:01	2601.8	1	94	420	326.3	120781.0	正常
20120529 10:01	2601.8	多头	20120529 10:02	2602.6	1	94	240	146.3	120927.4	正常
20120529 10:02	2602.6	空头	20120529 10:03	2602.4	1	94	60	-33.6	120893.8	正常
20120529 10:03	2602.4	多头	20120529 10:04	2601.2	1	94	-360	-453.7	120440.1	正常
20120529 10:04	2601.2	空头	20120529 10:05	2601.8	1	94	-180	-273.7	120166.4	正常
20120529 10:05	2601.8	多头	20120529 10:06	2599.2	1	94	-780	-873.6	119292.8	正常
20120529 10:06	2599.2	空头	20120529 10:07	2599.2	1	94	0	-93.6	119199.2	正常
20120529 10:07	2599.2	多头	20120529 10:08	2598.4	1	94	-240	-333.6	118865.6	正常
20120529 10:08	2598.4	空头	20120529 10:09	2597.6	1	94	240	146.4	119012.0	正常
20120529 10:09	2597.6	多头	20120529 10:10	2598.2	1	94	180	86.4	119098.5	正常
20120529 10:10	2598.2	空头	20120529 10:11	2598.2	1	94	0	-93.5	119004.9	正常
20120529 10:11	2598.2	多头	20120529 10:12	2598.6	1	94	120	26.5	119031.4	正常
20120529 10:12	2598.6	空头	20120529 10:13	2598.8	1	94	-60	-153.5	118877.9	正常
20120529 10:13	2598.8	多头	20120529 10:14	2598.0	1	94	-240	-333.6	118544.3	正常
20120529 10:14	2598.0	空头	20120529 10:15	2598.0	1	94	0	-93.5	118450.8	正常
20120529 10:15	2598.0	多头	20120529 10:16	2599.2	1	94	360	266.4	118717.2	正常
20120529 10:16	2599.2	空头	20120529 10:17	2598.8	1	94	120	26.4	118743.6	正常
20120529 10:17	2598.8	多头	20120529 10:18	2599.8	1	94	300	206.4	118950.1	正常
20120529 10:18	2599.8	空头	20120529 10:19	2601.6	1	94	-540	-633.6	118316.4	正常
20120529 10:19	2601.6	多头	20120529 10:20	2605.0	1	94	1020	926.3	119242.7	正常
20120529 10:20	2605.0	空头	20120529 10:21	2604.0	1	94	300	206.2	119448.9	正常
20120529 10:21	2604.0	多头	20120529 10:22	2604.6	1	94	180	86.3	119535.2	正常
20120529 10:22	2604.6	空头	20120529 10:23	2603.0	1	94	480	386.3	119921.5	正常
20120529 10:23	2603.0	多头	20120529 10:24	2602.8	1	94	-60	-153.7	119767.8	正常
20120529 10:24	2602.8	空头	20120529 10:25	2603.0	1	94	-60	-153.7	119614.1	正常
20120529 10:25	2603.0	多头	20120529 10:26	2602.6	1	94	-120	-213.7	119400.4	正常
20120529 10:26	2602.6	空头	20120529 10:27	2604.0	1	94	-420	-513.7	118886.7	正常
20120529 10:27	2604.0	多头	20120529 10:28	2603.6	1	94	-120	-213.7	118673.0	正常
20120529 10:28	2603.6	空头	20120529 10:29	2604.0	1	94	-120	-213.7	118459.3	正常
20120529 10:29	2604.0	多头	20120529 10:30	2605.0	1	94	300	206.2	118665.6	正常
20120529 10:30	2605.0	空头	20120529 10:31	2604.0	1	94	300	206.2	118871.8	正常
20120529 10:31	2604.0	多头	20120529 10:32	2603.0	1	94	-300	-393.7	118478.1	正常
20120529 10:32	2603.0	空头	20120529 10:33	2603.8	1	94	-240	-333.7	118144.3	正常
20120529 10:33	2603.8	多头	20120529 10:34	2605.2	1	94	420	326.2	118470.5	正常
20120529 10:34	2605.2	空头	20120529 10:35	2604.6	1	94	180	86.2	118556.7	正常
20120529 10:35	2604.6	多头	20120529 10:36	2604.2	1	94	-120	-213.8	118342.9	正常
20120529 10:36	2604.2	空头	20120529 10:37	2604.8	1	94	-180	-273.8	118069.1	正常
20120529 10:37	2604.8	多头	20120529 10:38	2606.0	1	94	360	266.2	118335.3	正常
20120529 10:38	2606.0	空头	20120529 10:39	2607.8	1	94	-540	-633.9	117701.5	正常
20120529 10:39	2607.8	多头	20120529 10:40	2609.0	1	94	360	266.1	117967.5	正常
20120529 10:40	2609.0	空头	20120529 10:41	2608.6	1	94	120	26.1	117993.6	正常
20120529 10:41	2608.6	多头	20120529 10:42	2608.4	1	94	-60	-154.0	117839.6	正常
20120529 10:42	2608.4	空头	20120529 10:43	2612.4	1	94	-1200	-1294.0	116545.7	正常
20120529 10:43	2612.4	多头	20120529 10:44	2612.8	1	94	120	26.0	116571.6	正常
20120529 10:44	2612.8	空头	20120529 10:45	2617.4	1	94	-1380	-1474.1	115097.5	正常
20120529 10:45	2617.4	多头	20120529 10:46	2615.0	1	94	-720	-814.2	114283.4	正常
20120529 10:46	2615.0	空头	20120529 10:47	2614.8	1	94	60	-34.2	114249.2	正常
20120529 10:47	2614.8	多头	20120529 10:48	2613.6	1	94	-360	-454.1	113795.1	正常
20120529 10:48	2613.6	空头	20120529 10:49	2614.2	1	94	-180	-274.1	113521.1	正常
20120529 10:49	2614.2	多头	20120529 10:50	2612.8	1	94	-420	-514.1	113007.0	正常
20120529 10:50	2612.8	空头	20120529 10:51	2612.0	1	94	240	146.0	113153.0	正常
20120529 10:51	2612.0	多头	20120529 10:52	2612.8	1	94	240	146.0	113299.0	正常
20120529 10:52	2612.8	空头	20120529 10:53	2611.4	1	94	420	326.0	113625.0	正常
20120529 10:53	2611.4	多头	20120529 10:54	2611.8	1	94	120	26.0	113651.0	正常
20120529 10:54	2611.8	空头	20120529 10:55	2612.0	1	94	-60	-154.0	113497.0	正常
20120529 10:55	2612.0	多头	20120529 10:56	2612.6	1	94	180	86.0	113583.0	正常
20120529 10:56	2612.6	空头	20120529 10:57	2613.6	1	94	-300	-394.1	113188.9	正常
20120529 10:57	2613.6	多头	20120529 10:58	2614.6	1	94	300	205.9	113394.8	正常
20120529 10:58	2614.6	空头	20120529 10:59	2612.4	1	94	660	566.0	113960.8	正常
20120529 10:59	2612.4	多头	20120529 11:00	2607.0	1	94	-1620	-1713.9	112246.9	正常
20120529 11:00	2607.0	空头	20120529 11:01	2608.8	1	94	-540	-633.9	111612.9	正常
20120529 11:01	2608.8	多头	20120529 11:02	2609.6	1	94	240	146.1	111759.0	正常
20120529 11:02	2609.6	空头	20120529 11:03	2611.0	1	94	-420	-513.9	111245.1	正常
20120529 11:03	2611.0	多头	20120529 11:04	2612.0	1	94	300	206.0	111451.1	正常
20120529 11:04	2612.0	空头	20120529 11:05	2611.6	1	94	120	25.9	111477.0	正常
20120529 11:05	2611.6	多头	20120529 11:06	2613.8	1	94	660	565.9	112042.9	正常
20120529 11:06	2613.8	空头	20120529 11:07	2615.6	1	94	-540	-634.1	111408.8	正常
20120529 11:07	2615.6	多头	20120529 11:08	2615.8	1	94	60	-34.2	111374.6	正常
20120529 11:08	2615.8	空头	20120529 11:09	2619.0	1	94	-960	-1054.2	110320.4	正常
20120529 11:09	2619.0	多头	20120529 11:10	2617.6	1	94	-420	-514.2	109806.2	正常
20120529 11:10	2617.6	空头	20120529 11:11	2617.0	1	94	180	85.8	109892.0	正常
20120529 11:11	2617.0	多头	20120529 11:12	2617.6	1	94	180	85.8	109977.8	正常
20120529 11:12	2617.6	空头	20120529 11:13	2616.2	1	94	420	325.8	110303.6	正常
20120529 11:13	2616.2	多头	20120529 11:14	2618.0	1	94	540	445.8	110749.4	正常
20120529 11:14	2618.0	空头	20120529 11:15	2616.8	1	94	360	265.8	111015.2	正常
20120529 11:15	2616.8	多头	20120529 11:16	2617.6	1	94	240	145.8	111161.0	正常
20120529 11:16	2617.6	空头	20120529 11:17	2621.2	1	94	-1080	-1174.3	109986.7	正常
20120529 11:17	2621.2	多头	20120529 11:18	2624.6	1	94	1020	925.6	110912.3	正常
20120529 11:18	2624.6	空头	20120529 11:19	2626.0	1	95	-420	-514.5	110397.9	正常
20120529 11:19	2626.0	多头	20120529 11:20	2625.2	1	95	-240	-334.5	110063.3	正常
20120529 11:20	2625.2	空头	20120529 11:21	2624.8	1	95	120	25.5	110088.8	正常
20120529 11:21	2624.8	多头	20120529 11:22	2624.8	1	94	0	-94.5	109994.3	正常
20120529 11:22	2624.8	空头	20120529 11:23	2625.8	1	95	-300	-394.5	109599.8	正常
20120529 11:23	2625.8	多头	20120529 11:24	2627.6	1	95	540	445.5	110045.2	正常
20120529 11:24	2627.6	空头	20120529 11:25	2627.2	1	95	120	25.5	110070.7	正常
20120529 11:25	2627.2	多头	20120529 11:26	2630.6	1	95	1020	925.4	110996.1	正常
20120529 11:26	2630.6	空头	20120529 11:27	2629.0	1	95	480	385.4	111381.5	正常
20120529 11:27	2629.0	多头	20120529 11:28	2632.2	1	95	960	865.3	112246.7	正常
20120529 11:28	2632.2	空头	20120529 11:29	2634.6	1	95	-720	-814.8	111431.9	正常
20120529 11:29	2634.6	多头	20120529 13:00	2636.4	1	95	540	445.1	111877.0	正常
20120529 13:00	2636.4	空头	20120529 13:01	2635.4	1	95	300	205.1	112082.1	正常
20120529 13:01	2635.4	多头	20120529 13:02	2635.6	1	95	60	-34.8	112047.3	正常
20120529 13:02	2635.6	空头	20120529 13:03	2635.0	1	95	180	85.2	112132.4	正常
20120529 13:03	2635.0	多头	20120529 13:04	2635.6	1	95	180	85.2	112217.6	正常
20120529 13:04	2635.6	空头	20120529 13:05	2635.6	1	95	0	-94.9	112122.7	正常
20120529 13:05	2635.6	多头	20120529 13:06	2635.4	1	95	-60	-154.9	111967.8	正常
20120529 13:06	2635.4	空头	20120529 13:07	2636.0	1	95	-180	-274.9	111692.9	正常
20120529 13:07	2636.0	多头	20120529 13:08	2637.2	1	95	360	265.1	111957.9	正常
20120529 13:08	2637.2	空头	20120529 13:09	2635.6	1	95	480	385.0	112343.0	正常
20120529 13:09	2635.6	多头	20120529 13:10	2636.8	1	95	360	265.1	112608.1	正常
20120529 13:10	2636.8	空头	20120529 13:11	2641.2	1	95	-1320	-1415.0	111193.1	正常
20120529 13:11	2641.2	多头	20120529 13:12	2639.2	1	95	-600	-695.0	110498.0	正常
20120529 13:12	2639.2	空头	20120529 13:13	2638.6	1	95	180	85.0	110583.0	正常
20120529 13:13	2638.6	多头	20120529 13:14	2640.2	1	95	480	384.9	110967.9	正常
20120529 13:14	2640.2	空头	20120529 13:15	2640.8	1	95	-180	-275.1	110692.8	正常
20120529 13:15	2640.8	多头	20120529 13:16	2643.6	1	95	840	744.9	111437.7	正常
20120529 13:16	2643.6	空头	20120529 13:17	2648.6	1	95	-1500	-1595.3	109842.5	正常
20120529 13:17	2648.6	多头	20120529 13:18	2647.0	1	95	-480	-575.4	109267.1	正常
20120529 13:18	2647.0	空头	20120529 13:19	2649.2	1	95	-660	-755.3	108511.8	正常
20120529 13:19	2649.2	多头	20120529 13:20	2653.0	1	95	1140	1044.6	109556.4	正常
20120529 13:20	2653.0	空头	20120529 13:21	2652.4	1	95	180	84.5	109640.9	正常
20120529 13:21	2652.4	多头	20120529 13:22	2651.0	1	95	-420	-515.4	109125.5	正常
20120529 13:22	2651.0	空头	20120529 13:23	2649.0	1	95	600	504.6	109630.1	正常
20120529 13:23	2649.0	多头	20120529 13:24	2648.6	1	95	-120	-215.3	109414.7	正常
20120529 13:24	2648.6	空头	20120529 13:25	2647.0	1	95	480	384.7	109799.5	正常
20120529 13:25	2647.0	多头	20120529 13:26	2648.6	1	95	480	384.7	110184.2	正常
20120529 13:26	2648.6	空头	20120529 13:27	2648.4	1	95	60	-35.3	110148.9	正常
20120529 13:27	2648.4	多头	20120529 13:28	2647.0	1	95	-420	-515.3	109633.6	正常
20120529 13:28	2647.0	空头	20120529 13:29	2648.2	1	95	-360	-455.3	109178.3	正常
20120529 13:29	2648.2	多头	20120529 13:30	2650.0	1	95	540	444.6	109622.9	正常
20120529 13:30	2650.0	空头	20120529 13:31	2648.0	1	95	600	504.6	110127.6	正常
20120529 13:31	2648.0	多头	20120529 13:32	2648.4	1	95	120	24.6	110152.2	正常
20120529 13:32	2648.4	空头	20120529 13:33	2647.6	1	95	240	144.6	110296.8	正常
20120529 13:33	2647.6	多头	20120529 13:34	2649.6	1	95	600	504.7	110801.5	正常
20120529 13:34	2649.6	空头	20120529 13:35	2649.2	1	95	120	24.7	110826.1	正常
20120529 13:35	2649.2	多头	20120529 13:36	2650.0	1	95	240	144.6	110970.7	正常
20120529 13:36	2650.0	空头	20120529 13:37	2648.2	1	95	540	444.6	111415.4	正常
20120529 13:37	2648.2	多头	20120529 13:38	2646.2	1	95	-600	-695.3	110720.1	正常
20120529 13:38	2646.2	空头	20120529 13:39	2646.2	1	95	0	-95.3	110624.8	正常
20120529 13:39	2646.2	多头	20120529 13:40	2648.2	1	95	600	504.7	111129.5	正常
20120529 13:40	2648.2	空头	20120529 13:41	2647.6	1	95	180	84.6	111214.2	正常
20120529 13:41	2647.6	多头	20120529 13:42	2648.2	1	95	180	84.6	111298.8	正常
20120529 13:42	2648.2	空头	20120529 13:43	2651.0	1	95	-840	-935.4	110363.4	正常
20120529 13:43	2651.0	多头	20120529 13:44	2653.4	1	95	720	624.5	110987.9	正常
20120529 13:44	2653.4	空头	20120529 13:45	2649.4	1	95	1200	1104.5	112092.4	正常
20120529 13:45	2649.4	多头	20120529 13:46	2647.8	1	95	-480	-575.3	111517.1	正常
20120529 13:46	2647.8	空头	20120529 13:47	2649.0	1	95	-360	-455.3	111061.8	正常
20120529 13:47	2649.0	多头	20120529 13:48	2647.8	1	95	-360	-455.3	110606.5	正常
20120529 13:48	2647.8	空头	20120529 13:49	2646.0	1	95	540	444.7	111051.2	正常
20120529 13:49	2646.0	多头	20120529 13:50	2648.8	1	95	840	744.7	111795.9	正常
20120529 13:50	2648.8	空头	20120529 13:51	2650.0	1	95	-360	-455.4	111340.5	正常
20120529 13:51	2650.0	多头	20120529 13:52	2651.0	1	95	300	204.6	111545.1	正常
20120529 13:52	2651.0	空头	20120529 13:53	2650.0	1	95	300	204.6	111749.7	正常
20120529 13:53	2650.0	多头	20120529 13:54	2649.4	1	95	-180	-275.4	111474.3	正常
20120529 13:54	2649.4	空头	20120529 13:55	2651.6	1	95	-660	-755.5	110718.8	正常
20120529 13:55	2651.6	多头	20120529 13:56	2653.6	1	95	600	504.5	111223.3	正常
20120529 13:56	2653.6	空头	20120529 13:57	2651.4	1	95	660	564.6	111787.9	正常
20120529 13:57	2651.4	多头	20120529 13:58	2652.2	1	95	240	144.5	111932.4	正常
20120529 13:58	2652.2	空头	20120529 13:59	2652.2	1	95	0	-95.5	111836.9	正常
20120529 13:59	2652.2	多头	20120529 14:00	2650.8	1	95	-420	-515.4	111321.5	正常
20120529 14:00	2650.8	空头	20120529 14:01	2650.4	1	95	120	24.6	111346.1	正常
20120529 14:01	2650.4	多头	20120529 14:02	2651.2	1	95	240	144.6	111490.7	正常
20120529 14:02	2651.2	空头	20120529 14:03	2648.4	1	95	840	744.6	112235.3	正常
20120529 14:03	2648.4	多头	20120529 14:04	2648.8	1	95	120	24.7	112260.0	正常
20120529 14:04	2648.8	空头	20120529 14:05	2649.6	1	95	-240	-335.4	111924.6	正常
20120529 14:05	2649.6	多头	20120529 14:06	2650.2	1	95	180	84.6	112009.2	正常
20120529 14:06	2650.2	空头	20120529 14:07	2649.4	1	95	240	144.6	112153.8	正常
20120529 14:07	2649.4	多头	20120529 14:08	2649.4	1	95	0	-95.4	112058.5	正常
20120529 14:08	2649.4	空头	20120529 14:09	2649.2	1	95	60	-35.4	112023.1	正常
20120529 14:09	2649.2	多头	20120529 14:10	2649.8	1	95	180	84.6	112107.7	正常
20120529 14:10	2649.8	空头	20120529 14:11	2650.0	1	95	-60	-155.4	111952.3	正常
20120529 14:11	2650.0	多头	20120529 14:12	2647.0	1	95	-900	-995.3	110957.0	正常
20120529 14:12	2647.0	空头	20120529 14:13	2648.6	1	95	-480	-575.4	110381.6	正常
20120529 14:13	2648.6	多头	20120529 14:14	2646.2	1	95	-720	-815.4	109566.3	正常
20120529 14:14	2646.2	空头	20120529 14:15	2644.8	1	95	420	324.7	109891.0	正常
20120529 14:15	2644.8	多头	20120529 14:16	2644.0	1	95	-240	-335.2	109555.8	正常
20120529 14:16	2644.0	空头	20120529 14:17	2647.4	1	95	-1020	-1115.2	108440.6	正常
20120529 14:17	2647.4	多头	20120529 14:18	2647.8	1	95	120	24.7	108465.3	正常
20120529 14:18	2647.8	空头	20120529 14:19	2648.2	1	95	-120	-215.3	108250.0	正常
20120529 14:19	2648.2	多头	20120529 14:20	2649.0	1	95	240	144.7	108394.7	正常
20120529 14:20	2649.0	空头	20120529 14:21	2649.6	1	95	-180	-275.4	108119.3	正常
20120529 14:21	2649.6	多头	20120529 14:22	2651.2	1	95	480	384.5	108503.8	正常
20120529 14:22	2651.2	空头	20120529 14:23	2651.2	1	95	0	-95.4	108408.4	正常
20120529 14:23	2651.2	多头	20120529 14:24	2650.4	1	95	-240	-335.4	108072.9	正常
20120529 14:24	2650.4	空头	20120529 14:25	2651.0	1	95	-180	-275.5	107797.5	正常
20120529 14:25	2651.0	多头	20120529 14:26	2650.8	1	95	-60	-155.4	107642.1	正常
20120529 14:26	2650.8	空头	20120529 14:27	2650.4	1	95	120	24.6	107666.7	正常
20120529 14:27	2650.4	多头	20120529 14:28	2650.4	1	95	0	-95.4	107571.3	正常
20120529 14:28	2650.4	空头	20120529 14:29	2651.8	1	95	-420	-515.5	107055.8	正常
20120529 14:29	2651.8	多头	20120529 14:30	2655.0	1	96	960	864.5	107920.2	正常
20120529 14:30	2655.0	空头	20120529 14:31	2652.8	1	96	660	564.4	108484.7	正常
20120529 14:31	2652.8	多头	20120529 14:32	2652.4	1	95	-120	-215.5	108269.1	正常
20120529 14:32	2652.4	空头	20120529 14:33	2649.8	1	95	780	684.5	108953.7	正常
20120529 14:33	2649.8	多头	20120529 14:34	2650.2	1	95	120	24.6	108978.2	正常
20120529 14:34	2650.2	空头	20120529 14:35	2649.2	1	95	300	204.6	109182.8	正常
20120529 14:35	2649.2	多头	20120529 14:36	2648.2	1	95	-300	-395.4	108787.5	正常
20120529 14:36	2648.2	空头	20120529 14:37	2648.0	1	95	60	-35.3	108752.1	正常
20120529 14:37	2648.0	多头	20120529 14:38	2649.8	1	95	540	444.7	109196.8	正常
20120529 14:38	2649.8	空头	20120529 14:39	2649.8	1	95	0	-95.4	109101.4	正常
20120529 14:39	2649.8	多头	20120529 14:40	2649.4	1	95	-120	-215.4	108886.0	正常
20120529 14:40	2649.4	空头	20120529 14:41	2649.4	1	95	0	-95.4	108790.6	正常
20120529 14:41	2649.4	多头	20120529 14:42	2649.0	1	95	-120	-215.3	108575.3	正常
20120529 14:42	2649.0	空头	20120529 14:43	2648.4	1	95	180	84.7	108660.0	正常
20120529 14:43	2648.4	多头	20120529 14:44	2647.2	1	95	-360	-455.3	108204.6	正常
20120529 14:44	2647.2	空头	20120529 14:45	2644.0	1	95	960	864.7	109069.4	正常
20120529 14:45	2644.0	多头	20120529 14:46	2645.6	1	95	480	384.8	109454.2	正常
20120529 14:46	2645.6	空头	20120529 14:47	2645.6	1	95	0	-95.2	109359.0	正常
20120529 14:47	2645.6	多头	20120529 14:48	2646.0	1	95	120	24.7	109383.7	正常
20120529 14:48	2646.0	空头	20120529 14:49	2646.0	1	95	0	-95.3	109288.5	正常
20120529 14:49	2646.0	多头	20120529 14:50	2646.2	1	95	60	-35.3	109253.2	正常
20120529 14:50	2646.2	空头	20120529 14:51	2646.6	1	95	-120	-215.3	109037.9	正常
20120529 14:51	2646.6	多头	20120529 14:52	2645.6	1	95	-300	-395.3	108642.6	正常
20120529 14:52	2645.6	空头	20120529 14:53	2645.2	1	95	120	24.8	108667.4	正常
20120529 14:53	2645.2	多头	20120529 14:54	2643.0	1	95	-660	-755.2	107912.3	正常
20120529 14:54	2643.0	空头	20120529 14:55	2643.6	1	95	-180	-275.2	107637.1	正常
20120529 14:55	2643.6	多头	20120529 14:56	2644.6	1	95	300	204.8	107841.9	正常
20120529 14:56	2644.6	空头	20120529 14:57	2644.0	1	95	180	84.8	107926.7	正常
20120529 14:57	2644.0	多头	20120529 14:58	2644.8	1	95	240	144.8	108071.5	正常
20120529 14:58	2644.8	空头	20120529 14:59	2644.4	1	95	120	24.8	108096.4	正常
20120529 14:59	2644.4	多头	20120529 15:00	2643.4	1	95	-300	-395.2	107701.2	正常
20120529 15:00	2643.4	空头	20120529 15:01	2645.0	1	95	-480	-575.2	107126.0	正常
20120529 15:01	2645.0	多头	20120529 15:02	2644.4	1	95	-180	-275.2	106850.7	正常
20120529 15:02	2644.4	空头	20120529 15:03	2645.0	1	95	-180	-275.2	106575.5	正常
20120529 15:03	2645.0	多头	20120529 15:04	2645.4	1	95	120	24.7	106600.2	正常
20120529 15:04	2645.4	空头	20120529 15:05	2645.0	1	95	120	24.7	106625.0	正常
20120529 15:05	2645.0	多头	20120529 15:06	2645.4	1	95	120	24.7	106649.7	正常
20120529 15:06	2645.4	空头	20120529 15:07	2646.4	1	95	-300	-395.3	106254.5	正常
20120529 15:07	2646.4	多头	20120529 15:08	2646.0	1	95	-120	-215.2	106039.2	正常
20120529 15:08	2646.0	空头	20120529 15:09	2644.4	1	95	480	384.8	106424.0	正常
20120529 15:09	2644.4	多头	20120529 15:10	2645.0	1	95	180	84.8	106508.8	正常
20120529 15:10	2645.0	空头	20120529 15:11	2645.6	1	95	-180	-275.3	106233.6	正常
20120529 15:11	2645.6	多头	20120529 15:12	2645.2	1	95	-120	-215.3	106018.3	正常
20120529 15:12	2645.2	空头	20120529 15:13	2644.8	1	95	120	24.8	106043.1	正常
20120529 15:13	2644.8	多头	20120529 15:14	2645.0	1	95	60	-35.2	106007.8	正常
20120529 15:14	2645.0	空头	20120530 09:15	2637.4	1	95	2280	2184.9	108192.8	正常
20120530 09:15	2637.4	多头	20120530 09:16	2639.2	1	95	540	445.0	108637.8	正常
20120530 09:16	2639.2	空头	20120530 09:17	2639.6	1	95	-120	-215.1	108422.7	正常
20120530 09:17	2639.6	多头	20120530 09:18	2639.6	1	95	0	-95.0	108327.7	正常
20120530 09:18	2639.6	空头	20120530 09:19	2638.6	1	95	300	205.0	108532.7	正常
20120530 09:19	2638.6	多头	20120530 09:20	2640.0	1	95	420	325.0	108857.7	正常
20120530 09:20	2640.0	空头	20120530 09:21	2639.4	1	95	180	85.0	108942.7	正常
20120530 09:21	2639.4	多头	20120530 09:22	2640.8	1	95	420	325.0	109267.7	正常
20120530 09:22	2640.8	空头	20120530 09:23	2640.6	1	95	60	-35.1	109232.6	正常
20120530 09:23	2640.6	多头	20120530 09:24	2639.8	1	95	-240	-335.1	108897.5	正常
20120530 09:24	2639.8	空头	20120530 09:25	2640.8	1	95	-300	-395.1	108502.5	正常
20120530 09:25	2640.8	多头	20120530 09:26	2641.6	1	95	240	144.9	108647.4	正常
20120530 09:26	2641.6	空头	20120530 09:27	2641.0	1	95	180	84.9	108732.3	正常
20120530 09:27	2641.0	多头	20120530 09:28	2640.0	1	95	-300	-395.1	108337.3	正常
20120530 09:28	2640.0	空头	20120530 09:29	2639.6	1	95	120	24.9	108362.2	正常
20120530 09:29	2639.6	多头	20120530 09:30	2640.2	1	95	180	84.9	108447.1	正常
20120530 09:30	2640.2	空头	20120530 09:31	2640.8	1	95	-180	-275.1	108172.1	正常
20120530 09:31	2640.8	多头	20120530 09:32	2640.6	1	95	-60	-155.1	108017.0	正常
20120530 09:32	2640.6	空头	20120530 09:33	2640.2	1	95	120	25.0	108042.0	正常
20120530 09:33	2640.2	多头	20120530 09:34	2641.8	1	95	480	385.0	108426.9	正常
20120530 09:34	2641.8	空头	20120530 09:35	2640.2	1	95	480	385.0	108811.9	正常
20120530 09:35	2640.2	多头	20120530 09:36	2640.4	1	95	60	-35.1	108776.8	正常
20120530 09:36	2640.4	空头	20120530 09:37	2639.2	1	95	360	265.0	109041.8	正常
20120530 09:37	2639.2	多头	20120530 09:38	2639.6	1	95	120	25.0	109066.8	正常
20120530 09:38	2639.6	空头	20120530 09:39	2639.6	1	95	0	-95.0	108971.8	正常
20120530 09:39	2639.6	多头	20120530 09:40	2638.4	1	95	-360	-455.1	108516.7	正常
20120530 09:40	2638.4	空头	20120530 09:41	2638.2	1	95	60	-35.0	108481.7	正常
20120530 09:41	2638.2	多头	20120530 09:42	2637.4	1	95	-240	-335.0	108146.8	正常
20120530 09:42	2637.4	空头	20120530 09:43	2638.4	1	95	-300	-395.0	107751.8	正常
20120530 09:43	2638.4	多头	20120530 09:44	2638.4	1	95	0	-95.0	107656.8	正常
20120530 09:44	2638.4	空头	20120530 09:45	2637.4	1	95	300	205.0	107861.8	正常
20120530 09:45	2637.4	多头	20120530 09:46	2639.0	1	95	480	385.1	108246.9	正常
20120530 09:46	2639.0	空头	20120530 09:47	2638.6	1	95	120	25.0	108271.9	正常
20120530 09:47	2638.6	多头	20120530 09:48	2640.0	1	95	420	325.0	108596.8	正常
20120530 09:48	2640.0	空头	20120530 09:49	2640.2	1	95	-60	-155.0	108441.8	正常
20120530 09:49	2640.2	多头	20120530 09:50	2640.8	1	95	180	85.0	108526.8	正常
20120530 09:50	2640.8	空头	20120530 09:51	2639.6	1	95	360	264.9	108791.7	正常
20120530 09:51	2639.6	多头	20120530 09:52	2640.6	1	95	300	205.0	108996.6	正常
20120530 09:52	2640.6	空头	20120530 09:53	2639.6	1	95	300	205.0	109201.6	正常
